labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min
mul_spaN_029	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_030	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_031	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_032	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_033	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_034	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_035	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_036	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_037	mul	38.429012298584	38.0219599734778	37.2455902099609	38.429012298584	38.0402147148761	37.2455902099609	38.4143714904785	37.985560897301	37.2455902099609	38.4143714904785	37.9874089032754	37.2455902099609	26.5929565429688	17.6973892244799	12.1435861587524	25.7737407684326	17.5143811324547	12.4194679260254	0.420123	0.161446	0.053244	0.503499	0.161166	0.032863
mul_spaN_038	mul	38.429012298584	38.0219599734778	37.2455902099609	38.429012298584	38.0402147148761	37.2455902099609	38.4143714904785	37.985560897301	37.2455902099609	38.4143714904785	37.9874089032754	37.2455902099609	26.5929565429688	17.6973892244799	12.1435861587524	25.7737407684326	17.5143811324547	12.4194679260254	0.420123	0.161446	0.053244	0.503499	0.161166	0.032863
mul_spaN_041	mul	38.429012298584	38.0219599734778	37.2455902099609	38.429012298584	38.0402147148761	37.2455902099609	38.4143714904785	37.985560897301	37.2455902099609	38.4143714904785	37.9874089032754	37.2455902099609	26.5929565429688	17.6973892244799	12.1435861587524	25.7737407684326	17.5143811324547	12.4194679260254	0.420123	0.161446	0.053244	0.503499	0.161166	0.032863
mul_spaN_042	mul	38.3694801330566	37.8903266972509	37.059139251709	38.4016647338867	37.9760758174825	37.059139251709	38.2999076843262	37.8648592192551	37.059139251709	38.328540802002	37.8910166422526	37.059139251709	28.6548557281494	18.6956639974967	12.3537044525146	27.087574005127	18.5111178431018	12.7752180099487	0.918396	0.364989	0.097284	0.562285	0.259408	0.053639
mul_spaN_051	mul	38.465145111084	38.0563739908153	37.3181800842285	38.4661178588867	38.0623098056365	37.3180923461914	38.465145111084	38.0537532937938	37.6269187927246	38.465145111084	38.0480986321109	37.6238288879395	27.3431129455566	18.2028457844394	12.2619543075562	26.0261993408203	17.995555825069	12.6702432632446	0.435665	0.16596	0.063363	0.450096	0.266099	0.077291
mul_spaN_059	mul	38.5368232727051	38.0593826359716	37.3069152832031	38.5375137329102	38.0546693473027	37.3069152832031	38.462646484375	38.0459646290746	37.5942039489746	38.462646484375	38.041516086973	37.5922698974609	27.2272663116455	18.0435875010216	12.048225402832	26.0740489959717	17.9413143486812	12.587607383728	0.422852	0.156229	0.060165	0.539376	0.149203	0.029731
mul_spaN_062	mul	38.4204254150391	37.9997117820827	37.1903648376465	38.4268188476562	38.0270259243318	37.1903648376465	38.4204254150391	37.9477706383015	37.1903648376465	38.424129486084	37.9507450761466	37.1903648376465	26.2223892211914	17.2925002766752	11.6629209518433	25.5373630523682	17.1707665607847	12.0434350967407	0.471659	0.158312	0.04148	0.026225	0.01617	0.010782
mul_spaN_065	mul	38.4001579284668	38.0072575163567	37.2105026245117	38.4029846191406	38.0562871102325	37.2105026245117	38.4001579284668	37.9606136716645	37.2105026245117	38.4001579284668	37.9631619332851	37.2105026245117	26.2820987701416	17.4875274992537	12.1633338928223	25.4891471862793	17.2691985689361	12.3157548904419	0.418466	0.157423	0.050642	0.46106	0.237088	0.065412
mul_spaN_068	mul	38.4196243286133	38.0002358973711	37.1880264282227	38.4257736206055	38.0148788515483	37.1880264282227	38.4196243286133	37.9483883824842	37.1880264282227	38.4238967895508	37.9518685001066	37.1880264282227	26.2209720611572	17.3040376202814	11.6670370101929	25.5114879608154	17.1702344236703	12.0603866577148	0.440293	0.153462	0.045314	0.481873	0.222712	0.057509
mul_spaS_002	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.815795	0.142432	0.040329	0.574493	0.277031	0.044872
mul_spaS_003	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.815795	0.142432	0.040329	0.574493	0.277031	0.044872
mul_spaS_004	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.815795	0.142432	0.040329	0.574493	0.277031	0.044872
mul_spaS_005	mul	38.0052070617676	36.8384411800867	36.1808052062988	38.5380325317383	37.5686222033412	36.1806144714355	37.9691505432129	36.9104059416672	36.2767677307129	37.9725379943848	36.9122858946351	36.2741470336914	27.9179153442383	19.1381959038219	13.9147424697876	27.0112113952637	18.9742787657113	14.0115537643433	0.816521	0.142899	0.04034	0.011582	0.010027	0.00883
mul_spaS_006	mul	38.0052070617676	36.8384411800867	36.1808052062988	38.5380325317383	37.5686222033412	36.1806144714355	37.9691505432129	36.9104059416672	36.2767677307129	37.9725379943848	36.9122858946351	36.2741470336914	27.9179153442383	19.1381959038219	13.9147424697876	27.0112113952637	18.9742787657113	14.0115537643433	0.816521	0.142899	0.04034	0.011582	0.010027	0.00883
mul_spaS_007	mul	38.0052070617676	36.8384411800867	36.1808052062988	38.5380325317383	37.5686222033412	36.1806144714355	37.9691505432129	36.9104059416672	36.2767677307129	37.9725379943848	36.9122858946351	36.2741470336914	27.9179153442383	19.1381959038219	13.9147424697876	27.0112113952637	18.9742787657113	14.0115537643433	0.816521	0.142899	0.04034	0.011582	0.010027	0.00883
mul_spaS_008	mul	38.0516357421875	36.8745661658802	36.1758995056152	38.5395050048828	37.598549712558	36.1756019592285	38.0516357421875	36.9601816111598	36.319938659668	38.060661315918	36.9625177317652	36.3182182312012	27.9932270050049	19.2006885512122	13.8807821273804	27.0590991973877	19.0481028260856	13.9620351791382	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806
mul_spaS_012	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577
mul_spaS_016	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577
mul_spaS_018	mul	38.0251235961914	36.8556812330224	36.1750717163086	38.4551773071289	37.2822600208784	36.1747894287109	37.9830207824707	36.9333032805344	36.2743682861328	38.006404876709	36.9364664801236	36.2721366882324	27.9587383270264	19.1629940504315	13.8967332839966	27.060676574707	19.0078593221204	13.9895620346069	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577
mul_spaS_021	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806
mul_spaS_025	mul	38.0251235961914	36.8556812330224	36.1750717163086	38.4551773071289	37.2822600208784	36.1747894287109	37.9830207824707	36.9333032805344	36.2743682861328	38.006404876709	36.9364664801236	36.2721366882324	27.9587383270264	19.1629940504315	13.8967332839966	27.060676574707	19.0078593221204	13.9895620346069	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577
mul_spaS_026	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_027	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_028	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_029	mul	38.0529594421387	36.7904606194332	36.1748542785645	38.2274322509766	36.9259299090082	36.1742744445801	38.0529594421387	36.8906339184991	36.2226982116699	38.0547828674316	36.8902007968946	36.2226982116699	27.6322860717773	18.9753403060738	13.8105182647705	27.1914882659912	18.9478610400496	14.0461006164551	1.007017	0.157469	0.040477	0.086131	0.054945	0.037997
mul_spaS_038	mul	38.0529594421387	36.7904606194332	36.1748542785645	38.2274322509766	36.9259299090082	36.1742744445801	38.0529594421387	36.8906339184991	36.2226982116699	38.0547828674316	36.8902007968946	36.2226982116699	27.6322860717773	18.9753403060738	13.8105182647705	27.1914882659912	18.9478610400496	14.0461006164551	1.049809	0.161032	0.040809	0.404956	0.267908	0.085884
mul_spaS_041	mul	38.1070556640625	36.8210331708535	36.2079734802246	38.1983108520508	36.8750669411164	36.2077293395996	38.1070556640625	36.9332102282294	36.2750434875488	38.1092262268066	36.932175892797	36.2750434875488	27.6406002044678	18.9572239525017	13.7892770767212	27.2380275726318	18.9457433042855	13.9983396530151	1.049809	0.161032	0.040809	0.404956	0.267908	0.085884
mul_spaS_043	mul	38.0251235961914	36.8556812330224	36.1750717163086	38.4551773071289	37.2822600208784	36.1747894287109	37.9830207824707	36.9333032805344	36.2743682861328	38.006404876709	36.9364664801236	36.2721366882324	27.9587383270264	19.1629940504315	13.8967332839966	27.060676574707	19.0078593221204	13.9895620346069	0.815795	0.142432	0.040329	0.574493	0.277031	0.044872
mul_spaS_048	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577
mul_spaS_050	mul	38.0516357421875	36.8745661658802	36.1758995056152	38.5395050048828	37.598549712558	36.1756019592285	38.0516357421875	36.9601816111598	36.319938659668	38.060661315918	36.9625177317652	36.3182182312012	27.9932270050049	19.2006885512122	13.8807821273804	27.0590991973877	19.0481028260856	13.9620351791382	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806
mul_spaS_052	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806
mul_spaS_057	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.783467	0.138836	0.040093	0.273161	0.173779	0.070577
mul_spaS_060	mul	38.0529594421387	36.7904606194332	36.1748542785645	38.2274322509766	36.9259299090082	36.1742744445801	38.0529594421387	36.8906339184991	36.2226982116699	38.0547828674316	36.8902007968946	36.2226982116699	27.6322860717773	18.9753403060738	13.8105182647705	27.1914882659912	18.9478610400496	14.0461006164551	1.049809	0.161032	0.040809	0.404956	0.267908	0.085884
mul_spaS_061	mul	38.0529594421387	36.7904606194332	36.1748542785645	38.2274322509766	36.9259299090082	36.1742744445801	38.0529594421387	36.8906339184991	36.2226982116699	38.0547828674316	36.8902007968946	36.2226982116699	27.6322860717773	18.9753403060738	13.8105182647705	27.1914882659912	18.9478610400496	14.0461006164551	1.049809	0.161032	0.040809	0.404956	0.267908	0.085884
mul_spaS_062	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_063	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_064	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_065	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_066	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_067	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_068	mul	38.0052070617676	36.8384411800867	36.1808052062988	38.5380325317383	37.5686222033412	36.1806144714355	37.9691505432129	36.9104059416672	36.2767677307129	37.9725379943848	36.9122858946351	36.2741470336914	27.9179153442383	19.1381959038219	13.9147424697876	27.0112113952637	18.9742787657113	14.0115537643433	0.816521	0.142899	0.04034	0.011582	0.010027	0.00883
mul_spaS_069	mul	38.0052070617676	36.8384411800867	36.1808052062988	38.5380325317383	37.5686222033412	36.1806144714355	37.9691505432129	36.9104059416672	36.2767677307129	37.9725379943848	36.9122858946351	36.2741470336914	27.9179153442383	19.1381959038219	13.9147424697876	27.0112113952637	18.9742787657113	14.0115537643433	0.816521	0.142899	0.04034	0.011582	0.010027	0.00883
mul_spaS_070	mul	38.0052070617676	36.8384411800867	36.1808052062988	38.5380325317383	37.5686222033412	36.1806144714355	37.9691505432129	36.9104059416672	36.2767677307129	37.9725379943848	36.9122858946351	36.2741470336914	27.9179153442383	19.1381959038219	13.9147424697876	27.0112113952637	18.9742787657113	14.0115537643433	0.816521	0.142899	0.04034	0.011582	0.010027	0.00883
mul_spaS_073	mul	38.0760078430176	36.8919441179297	36.1680526733398	38.3870162963867	37.1862771673678	36.1677284240723	38.0760078430176	36.9833383231327	36.3461799621582	38.0825233459473	36.9862142453248	36.3432235717773	28.0310306549072	19.2177872301518	13.882004737854	27.1275463104248	19.0819849211594	13.9130687713623	0.668938	0.12881	0.03977	0.006172	0.00598	0.005698
mul_spaS_075	mul	38.07861328125	36.8961359002124	36.1702041625977	38.5323219299316	37.5810345038052	36.1698837280273	38.07861328125	36.9873556202856	36.3640403747559	38.0893440246582	36.989481818539	36.358211517334	28.0448722839355	19.2264563407021	13.8832569122314	27.1204929351807	19.0896487334679	13.8973007202148	0.641584	0.126494	0.039727	0.008274	0.007648	0.007219
mul_spaS_079	mul	38.0388069152832	36.8722863690606	36.1731376647949	38.1718063354492	36.9202357914256	36.1728286743164	38.0305213928223	36.956234030888	36.2901878356934	38.0512962341309	36.9592788170124	36.2882385253906	27.9921379089355	19.1839890808895	13.8640947341919	27.1088161468506	19.0484827041626	13.9660387039185	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806
mul_spaS_080	mul	38.0760078430176	36.8919441179297	36.1680526733398	38.3870162963867	37.1862771673678	36.1677284240723	38.0760078430176	36.9833383231327	36.3461799621582	38.0825233459473	36.9862142453248	36.3432235717773	28.0310306549072	19.2177872301518	13.882004737854	27.1275463104248	19.0819849211594	13.9130687713623	0.668938	0.12881	0.03977	0.006172	0.00598	0.005698
mul_spaS_084	mul	38.0760078430176	36.8919441179297	36.1680526733398	38.3870162963867	37.1862771673678	36.1677284240723	38.0760078430176	36.9833383231327	36.3461799621582	38.0825233459473	36.9862142453248	36.3432235717773	28.0310306549072	19.2177872301518	13.882004737854	27.1275463104248	19.0819849211594	13.9130687713623	0.690998	0.131556	0.040044	0.60209	0.239185	0.040069
mul_spaS_086	mul	38.1041717529297	36.90390975996	36.1670341491699	38.5293235778809	37.6209418404745	36.1667327880859	38.1041717529297	36.9944936291925	36.3607063293457	38.1141357421875	36.9968381070543	36.3530120849609	28.0839443206787	19.2379804013789	13.882173538208	27.1548118591309	19.1049125868699	13.882173538208	0.641584	0.126494	0.039727	0.008274	0.007648	0.007219
mul_spaS_091	mul	38.1311454772949	36.9321803498542	36.1635131835938	38.3234939575195	37.1494869414312	36.1632270812988	38.0882110595703	37.021089040822	36.3782806396484	38.0933723449707	37.0231397431472	36.3689422607422	28.1944427490234	19.278290104592	13.8525772094727	27.2673282623291	19.1642984916424	13.9361219406128	0.654523	0.12827	0.040278	0.451608	0.31313	0.119373
mul_spaS_093	mul	38.1041717529297	36.90390975996	36.1670341491699	38.5293235778809	37.6209418404745	36.1667327880859	38.1041717529297	36.9944936291925	36.3607063293457	38.1141357421875	36.9968381070543	36.3530120849609	28.0839443206787	19.2379804013789	13.882173538208	27.1548118591309	19.1049125868699	13.882173538208	0.644312	0.126973	0.039858	0.220189	0.134253	0.064396
mul_spaS_095	mul	38.1136245727539	36.9483089775875	36.1908378601074	38.5290565490723	37.6468038521015	36.1857681274414	37.9165000915527	37.0233213753536	36.3980979919434	37.9328002929688	37.0247018485234	36.3952484130859	28.3299198150635	19.3800959258244	13.7812795639038	27.3303089141846	19.2716339505952	14.0746803283691	0.725827	0.139172	0.038655	0.009774	0.008715	0.007896
mul_spaS_100	mul	38.1004600524902	37.0008240184565	36.3119163513184	38.3325042724609	37.2608574320003	36.3110656738281	38.0470314025879	37.0754472929856	36.3897285461426	38.0649871826172	37.0875199855059	36.3883018493652	28.4905414581299	19.3689553628023	13.3928747177124	27.1627159118652	19.2247741041512	13.9499483108521	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442
mul_spaS_101	mul	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.182394075211	36.3014526367188	38.0404968261719	37.0494335569184	36.4079246520996	38.0473175048828	37.0567836191462	36.4044876098633	28.5236530303955	19.3648584820758	13.4195871353149	27.0744552612305	19.1947009185265	13.9642572402954	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042
mul_spaS_104	mul	38.1136245727539	36.9483089775875	36.1908378601074	38.5290565490723	37.6468038521015	36.1857681274414	37.9165000915527	37.0233213753536	36.3980979919434	37.9328002929688	37.0247018485234	36.3952484130859	28.3299198150635	19.3800959258244	13.7812795639038	27.3303089141846	19.2716339505952	14.0746803283691	0.725827	0.139172	0.038655	0.009774	0.008715	0.007896
mul_spaS_105	mul	38.1060905456543	36.9485215592658	36.1922378540039	38.5289421081543	37.6485065781469	36.1871032714844	37.9053497314453	37.0222456833412	36.3902244567871	37.9177932739258	37.0241700797245	36.3872756958008	28.3506412506104	19.3878297175484	13.7953777313232	27.3241596221924	19.2791018518908	14.0976390838623	0.707424	0.136494	0.038942	0.065803	0.04473	0.032147
mul_spaS_107	mul	38.1275749206543	36.9531660956898	36.1925735473633	38.5297431945801	37.6469612872042	36.1876220703125	37.9617233276367	37.0315049533186	36.418815612793	37.9766387939453	37.0321952381353	36.4162902832031	28.3123168945312	19.35716596143	13.7742757797241	27.3228492736816	19.2475578702729	14.0213689804077	0.70244	0.135455	0.038807	0.066966	0.045245	0.032129
mul_spaS_110	mul	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.182394075211	36.3014526367188	38.0404968261719	37.0494335569184	36.4079246520996	38.0473175048828	37.0567836191462	36.4044876098633	28.5236530303955	19.3648584820758	13.4195871353149	27.0744552612305	19.1947009185265	13.9642572402954	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042
mul_spaS_111	mul	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.182394075211	36.3014526367188	38.0404968261719	37.0494335569184	36.4079246520996	38.0473175048828	37.0567836191462	36.4044876098633	28.5236530303955	19.3648584820758	13.4195871353149	27.0744552612305	19.1947009185265	13.9642572402954	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042
mul_spaS_112	mul	38.0808067321777	36.9771827719677	36.304328918457	38.2479820251465	37.182394075211	36.3014526367188	38.0404968261719	37.0494335569184	36.4079246520996	38.0473175048828	37.0567836191462	36.4044876098633	28.5236530303955	19.3648584820758	13.4195871353149	27.0744552612305	19.1947009185265	13.9642572402954	0.648163	0.124156	0.039915	0.347546	0.239846	0.114042
mul_spaS_113	mul	38.0998497009277	36.99456475795	36.2632598876953	38.10009765625	37.0048494338989	36.2620429992676	37.9941177368164	37.0716146797969	36.3899726867676	38.025318145752	37.0837891940413	36.3896675109863	28.5387535095215	19.3782943144612	13.5010938644409	27.2562522888184	19.3006081942854	14.0886859893799	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448
mul_spaS_118	mul	38.0880966186523	36.9859985154251	36.2724800109863	38.115364074707	37.0350340935593	36.2713890075684	38.0024147033691	37.0610311837032	36.3829765319824	38.0226783752441	37.0702597344059	36.3825798034668	28.5239067077637	19.3714005015362	13.5060663223267	27.1615715026855	19.256597729387	14.0744867324829	0.657279	0.128928	0.039284	0.045859	0.031604	0.023889
mul_spaS_121	mul	38.0873870849609	36.9514880783256	36.197624206543	38.4784049987793	37.5270289462936	36.1936683654785	37.9151992797852	37.0225917421538	36.3785858154297	37.9240608215332	37.0271538570009	36.3761672973633	28.4071941375732	19.3870531882363	13.7334184646606	27.2416400909424	19.2708765753384	14.1304121017456	0.708623	0.136279	0.03936	0.324626	0.216711	0.100458
mul_spaS_124	mul	38.073902130127	36.9705917533787	36.2824401855469	38.2960777282715	37.2110309533373	36.2814712524414	38.0129776000977	37.0425266923576	36.3878402709961	38.024585723877	37.0498138076958	36.3856086730957	28.5271244049072	19.3673214473944	13.4917612075806	27.1010780334473	19.219055149473	14.0511951446533	0.657279	0.128928	0.039284	0.045859	0.031604	0.023889
mul_spaS_125	mul	38.0880966186523	36.9859985154251	36.2724800109863	38.115364074707	37.0350340935593	36.2713890075684	38.0024147033691	37.0610311837032	36.3829765319824	38.0226783752441	37.0702597344059	36.3825798034668	28.5239067077637	19.3714005015362	13.5060663223267	27.1615715026855	19.256597729387	14.0744867324829	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442
mul_spaS_130	mul	38.0998497009277	36.99456475795	36.2632598876953	38.10009765625	37.0048494338989	36.2620429992676	37.9941177368164	37.0716146797969	36.3899726867676	38.025318145752	37.0837891940413	36.3896675109863	28.5387535095215	19.3782943144612	13.5010938644409	27.2562522888184	19.3006081942854	14.0886859893799	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448
